adaptive_NIS,fixed_NIS
0.34708351932939746,0.30011999999999994
0.3659496756664943,0.30011999999999983
0.37696909076487,0.3001199999999999
0.3881045558419231,0.30012
0.41264086185715226,0.30012000000000005
0.4332897037545345,0.30011999999999994
0.41660632165250927,0.30011999999999983
0.4394880090171155,0.3001199999999999
0.4637027338810289,0.30012000000000005
0.47957404213647037,0.3001199999999999
0.48841865238092086,0.3001200000000002
0.4796418979343365,0.30012000000000005
0.5117586979929875,0.3001200000000001
0.5077271578271148,0.3001199999999999
0.5417438547516088,0.30011999999999994
0.5243897341156145,0.30012
0.5537323020457052,0.3001199999999997
0.5849143560555198,0.30012000000000016
0.5719688865626158,0.3001199999999999
0.5908913986267101,0.3001199999999999
0.5937818648699924,0.3001199999999998
0.5960851214864505,0.30012000000000005
0.6551917221712288,0.3001199999999997
0.6168934032269623,0.30011999999999966
0.6870303180304668,0.3001199999999999
0.6890407325675291,0.30011999999999983
0.6750115564552064,0.30012
0.6845312524536143,0.3001199999999999
0.7871358196243226,0.30012
0.7174152096775208,0.30011999999999994
0.7407961678822066,0.3001199999999998
0.711059131144876,0.30012000000000005
0.7368468241600306,0.30012
0.7672341427752214,0.30012000000000005
0.8214221951250782,0.3001199999999999
0.741741578141204,0.30012
0.7394538058446462,0.30011999999999994
0.7828097950641576,0.3001199999999998
0.7944907168272423,0.30011999999999983
0.7979407869062977,0.30011999999999966
0.8069031646698274,0.30011999999999994
0.7792366423114802,0.3001199999999999
0.8322835280720295,0.3001199999999999
0.7900090169621684,0.3001199999999999
0.7998171380784812,0.3001199999999999
0.8907285542414775,0.30011999999999966
0.813396796613438,0.3001199999999997
0.8732784133235854,0.30011999999999955
0.8596969122241802,0.3001200000000001
0.824427050055477,0.30011999999999983
0.8737982313356083,0.3001199999999999
0.8404690772739085,0.3001199999999997
0.8957795646731009,0.3001199999999999
0.8748820224271994,0.30012000000000005
0.8476752322793278,0.30011999999999994
0.8987657320442524,0.3001199999999998
0.8564134171848589,0.30012
0.8666906077885332,0.30011999999999983
0.8805028355275478,0.30012000000000005
0.9448667179282513,0.3001199999999998
0.9065746118687786,0.30012000000000005
0.9078841999554859,0.3001199999999998
0.9337424430514589,0.30012000000000016
0.8790253988935819,0.30012000000000005
0.9324335951475105,0.30012
0.8892577300167981,0.30011999999999994
0.9673161601710673,0.30012
0.8896964142205686,0.3001200000000001
0.9734331376764783,0.3001199999999999
0.8952485918988662,0.30011999999999983
0.9656150759778529,0.3001200000000001
0.9390847231199356,0.3001200000000001
0.9893257912445196,0.30012
0.9321358168501267,0.30011999999999994
0.9035875848940031,0.30012
0.9588485371358525,0.30012
1.0145065609045616,0.3001200000000001
0.9437317890549427,0.3001200000000001
0.9632957281704433,0.3001199999999998
0.9202937954248381,0.3001199999999997
0.9272056245960049,0.3001200000000002
1.03235648086058,0.3001199999999999
0.9154572958278958,0.3001199999999996
1.019291017827617,0.3001199999999997
0.9193833144350642,0.30011999999999983
0.9244729688579026,0.30012000000000005
1.0151948985931487,0.3001199999999998
0.944107497701269,0.30011999999999983
0.9605335161284652,0.30011999999999994
0.9824770964410336,0.3001200000000001
1.0853256405394403,0.30011999999999994
0.9234089129220003,0.3001199999999999
0.9802100489024724,0.3001199999999999
0.9809982361945911,0.30011999999999994
0.9581780825312946,0.30011999999999994
0.9438061802485386,0.3001199999999999
1.0933293859478526,0.3001199999999999
0.9272610100537899,0.30011999999999994
0.9843264855480137,0.3001199999999999
1.0490356066089628,0.30011999999999983
0.980520175395527,0.3001199999999998
0.9880568197156595,0.30012
1.0999604395813587,0.3001199999999999
0.9876460026428366,0.30011999999999994
0.9945728430789351,0.3001199999999998
1.0962103681081987,0.30011999999999994
0.9312642209933942,0.30011999999999983
0.988660621270898,0.30012
1.045954846598152,0.30012
0.9674914142930771,0.30011999999999994
0.9890163611267306,0.3001200000000001
0.9429192233542931,0.3001199999999997
0.9548324538309501,0.30012
1.039399965322115,0.3001200000000001
0.949191021740887,0.3001200000000001
1.0546584453877195,0.3001200000000001
1.0125481690095217,0.30012
1.1024386743243753,0.30012
0.9681109472463225,0.3001199999999999
1.1052523935287075,0.30011999999999966
1.0118276791446208,0.30012
0.9480410033696167,0.30012
1.2386786203207119,0.30012000000000005
1.1730472142563406,0.30012000000000016
1.245490548912921,0.30011999999999994
1.0953840095754719,0.30012
0.9363951204404443,0.3001199999999999
1.0731059768528195,0.30012000000000005
0.9600039818441994,0.30011999999999994
0.9924719232379478,0.3001199999999998
0.9361585643479865,0.30011999999999983
0.993915175984794,0.30011999999999994
0.9543453849240998,0.30011999999999994
1.0502798291612185,0.3001199999999997
1.0373485100957969,0.30012
0.9574132370029275,0.3001200000000001
1.0287749513296414,0.3001199999999998
0.9367520185835312,0.3001200000000001
0.9946094929679213,0.30011999999999994
0.9882534732128294,0.3001199999999998
0.9692605251618058,0.3001199999999999
1.0207699563680837,0.3001199999999997
0.9585574317905943,0.3001200000000001
1.1085246560124586,0.30011999999999983
0.9455158956026575,0.30012
1.0478394198320575,0.30011999999999994
0.9751105258217184,0.30012000000000005
1.1098320132407893,0.30011999999999994
1.2606907070251316,0.3001199999999999
1.0389578314876298,0.30011999999999994
1.0052976569440475,0.30011999999999994
0.942337707374635,0.3001200000000001
0.9375114135011495,0.30012000000000005
0.9953726719954404,0.30011999999999983
1.0425581189265787,0.30012
0.9380506684193207,0.30011999999999994
0.9376501722981694,0.30012000000000005
0.9955214057476427,0.30011999999999994
0.9866374918022575,0.3001199999999999
0.9936320912667381,0.30012
0.9377323693988615,0.3001199999999998
0.9956466975967062,0.3001199999999999
1.0306216823151402,0.30012
0.9380458379839114,0.3001199999999998
1.0130085375470073,0.3001199999999999
1.111827044885432,0.30011999999999994
0.9931133304465304,0.30011999999999983
0.9378637023415372,0.3001199999999998
0.995760955285237,0.30012
0.963957333946567,0.30012000000000016
0.9834863741744195,0.30011999999999983
0.9384287190433522,0.3001199999999998
1.0451768284394884,0.30012000000000016
1.019467336802495,0.30012000000000005
1.069833378074874,0.3001199999999999
1.1699930445003008,0.30011999999999983
1.149655376784052,0.30011999999999983
1.1836567037867651,0.30011999999999983
1.1540090399269458,0.30012
0.9872024381605502,0.30011999999999994
0.9381137713226146,0.30011999999999994
1.1098319101398153,0.3001200000000001
0.9380266508712902,0.30012000000000005
0.9959706688255986,0.30012000000000016
0.9855625672585651,0.3001200000000001
0.9380471734412369,0.3001199999999999
0.9959521261193722,0.3001199999999999
1.0004073252533623,0.3001199999999998
0.9380813214738846,0.3001199999999999
0.9959802270257001,0.3001199999999999
0.9697873712102606,0.3001199999999999
0.9612616762435741,0.30012000000000005
0.9572884590261611,0.3001199999999997
1.0603219906413346,0.30012
0.9577462792880118,0.30012000000000005
0.9748669955603639,0.30012
0.9381162902038203,0.30011999999999994
0.9960640159493048,0.3001199999999998
0.9412619042076436,0.3001199999999999
0.9787510663511841,0.30012000000000005
0.9479550555097875,0.3001199999999999
1.046336207741409,0.30011999999999994
0.9797367667842146,0.3001199999999998
1.1107087486672378,0.3001200000000001
0.9381394651754947,0.3001200000000001
0.9960873568460527,0.3001199999999998
0.9763122946394269,0.3001199999999999
1.0559876831052546,0.30012
1.086635829878844,0.30012
1.0609393716042381,0.3001199999999999
1.2680713562206765,0.3001199999999999
1.2610456161011483,0.30011999999999983
1.0445274364499861,0.30012000000000005
1.1903269758698687,0.30011999999999983
0.955391985199151,0.3001199999999999
1.2602282207053301,0.3001199999999999
1.245049634582377,0.30011999999999983
1.2523791842478287,0.3001200000000001
1.2515564172643168,0.30011999999999994
1.2581676687727612,0.30011999999999994
1.2320324933116535,0.30011999999999966
1.2412021263316475,0.30011999999999983
1.2401942266491919,0.30011999999999983
1.2484972407702932,0.30012000000000016
1.2556270815287058,0.3001199999999998
1.2320599787873623,0.3001200000000001
1.2404970406966123,0.30011999999999994
1.2486947901746106,0.3001199999999996
1.2557434528330664,0.30012000000000005
1.2322010250368158,0.30012
1.232130053941852,0.3001199999999999
1.2402200307530142,0.30012000000000016
1.2486876368970574,0.3001199999999998
1.2556285280447983,0.30012
1.2322151655681925,0.30011999999999983
1.2404922510821261,0.3001199999999999
1.2487256817879013,0.30012
1.2557468984084186,0.3001199999999997
1.2556324006042623,0.3001199999999999
1.2321433498982794,0.3001199999999998
1.2402230272498271,0.3001200000000001
1.2486924013931184,0.3001200000000001
1.25575301825611,0.3001199999999998
1.2322073212055003,0.30011999999999994
1.2404865498711692,0.30012
1.248717580984336,0.3001200000000001
1.2487049588628591,0.3001199999999999
1.2556414806286864,0.3001199999999999
1.2321487822185362,0.30011999999999994
1.2402298995005387,0.30011999999999983
1.2487342447024892,0.30012000000000005
1.2557532624383032,0.30012
1.2322241913547831,0.3001200000000001
1.2404974264847601,0.3001199999999999
1.2402413662077978,0.30012
1.2487047460530663,0.30012000000000005
1.255644483424974,0.30012
1.2321504351961732,0.30012000000000005
1.2405047234016826,0.30012000000000005
1.2487394566242669,0.3001199999999999
1.2557592479481683,0.30012000000000016
1.2322282411356302,0.30011999999999994
1.2321490516306337,0.3001199999999999
1.2402343610172737,0.30012000000000005
1.248701719909532,0.30012
1.2557534320403163,0.30011999999999994
1.2322262359561829,0.30012
1.24053868788821,0.30012
1.248734653419423,0.3001199999999999
1.2557560725156813,0.3001199999999999
1.2556455195182887,0.3001199999999999
1.232142418646443,0.30012
1.2402260671638505,0.30011999999999983
1.2487368250059772,0.30012000000000005
1.2557609966609915,0.3001199999999998
1.2322097055231775,0.30011999999999994
1.2404791639193924,0.30012000000000016
1.2402139891785045,0.30011999999999994
1.2487083162446668,0.30011999999999994
1.255689836459201,0.3001199999999998
1.2321639072545008,0.30011999999999994
1.2559439369083174,0.3001200000000001
1.231795585508796,0.3001199999999998
1.2403349008227362,0.30012000000000016
1.2491363467502001,0.3001200000000001
1.2491259340861778,0.30011999999999966
1.2558683635636119,0.30012
1.2317386749015116,0.3001199999999997
1.2400648906904022,0.3001200000000001
1.2491566532550067,0.30012
1.2559281466114287,0.30011999999999983
1.2317690113176147,0.3001199999999998
1.2402806711953496,0.30012
1.2400307858435686,0.3001199999999998
1.249114962145719,0.3001199999999998
1.2558350633933935,0.30012000000000016
1.2317223894334821,0.30012000000000005
1.2403357993365627,0.30012
1.249136008196423,0.30012000000000005
1.2559304078538058,0.30012000000000016
1.231712517078873,0.30011999999999983
1.231745921928643,0.3001199999999998
1.2402299621000117,0.3001199999999999
1.2491324576922196,0.3001200000000001
1.2558436893969211,0.30011999999999994
1.2317722674974891,0.3001200000000001
1.2403870729819908,0.30012
1.2491624442277647,0.3001200000000001
1.2559286665066591,0.30012000000000005
1.2558046093321282,0.30011999999999983
1.2316921543763986,0.3001199999999999
1.2400470652836355,0.30011999999999983
1.249113029699154,0.30011999999999966
1.25594179215487,0.3001199999999997
1.2317763909897144,0.30012000000000005
1.2403519680417372,0.30011999999999994
1.2490674350330209,0.3001199999999999
1.2491109177627706,0.3001199999999999
1.2559218314902956,0.30012
1.2317432147926626,0.3001200000000001
1.2401032983346878,0.30012000000000005
1.249115649269607,0.3001200000000001
1.2559910540359953,0.30012000000000005
1.2317861243414174,0.30012
1.2403058602028068,0.30011999999999994
1.240149818756341,0.3001199999999999
1.2491588946561543,0.30011999999999994
1.2558384276144656,0.3001199999999998
1.2315980115837946,0.30012000000000005
1.2402950306681342,0.3001200000000001
1.2490193355200394,0.30012000000000005
1.255888836259289,0.30011999999999966
1.2317907643411037,0.30012000000000016
1.2316092285092028,0.3001199999999999
1.2400709796897276,0.3001199999999999
1.2490963890869855,0.3001200000000001
1.2558371955457295,0.30012000000000016
1.2316506076127602,0.3001199999999998
1.2402097916137353,0.30011999999999983
1.2490904275328818,0.30012
1.2557678086012865,0.3001199999999999
1.256045990704678,0.30012
1.2317537211760512,0.3001199999999999
1.2400905221039291,0.3001199999999999
1.2490808541001193,0.30011999999999994
1.2558981902255055,0.30011999999999983
1.2314064960470625,0.3001200000000001
1.2399839694299029,0.3001199999999999
1.248809335600201,0.3001199999999999
1.2489406992262548,0.30011999999999983
1.2554277096497377,0.3001199999999999
1.2315057529416082,0.30012000000000005
1.2412961636616735,0.30011999999999994
1.2492700015606581,0.3001199999999999
1.2561832153598504,0.3001199999999999
1.23127638501681,0.30011999999999994
1.2397751410526938,0.3001200000000001
1.2403156759976377,0.30012000000000005
1.2490106826569458,0.30012000000000005
1.255857714850843,0.30011999999999994
1.231696896995741,0.3001199999999998
1.240346305518261,0.3001199999999998
1.24915519642922,0.30012
1.2558243548586683,0.30011999999999994
1.231764819153668,0.30012000000000016
1.2316486170863274,0.30011999999999994
1.2401383531724233,0.30011999999999983
1.2489519174294132,0.30011999999999994
1.2555194212836587,0.30012
1.2315784298101553,0.3001199999999998
1.240396275869308,0.30011999999999994
1.2488656105259617,0.30011999999999994
1.2558252879988872,0.3001200000000001
1.254859022211549,0.30011999999999983
1.2317754157713405,0.30011999999999994
1.2414307260977655,0.3001199999999999
1.248583386931038,0.3001199999999998
1.2557790888208722,0.3001199999999999
1.2314585265804996,0.3001199999999998
1.2400742590043565,0.3001199999999998
1.249083129523857,0.30011999999999983
1.2486671185396276,0.30011999999999994
1.2556600550528503,0.30011999999999994
1.2307435064769727,0.30011999999999983
1.2394470330900726,0.30011999999999994
1.248130038134817,0.30012000000000016
1.255525837646998,0.30012
1.2313549930944014,0.30012000000000005
1.2393176884287906,0.3001199999999998
1.2387716776026239,0.30011999999999983
1.2487318696274454,0.3001199999999998
1.2563494165804248,0.30011999999999994
1.231614799755066,0.3001199999999999
1.2400796401515055,0.30012000000000005
1.2477773276648882,0.3001200000000001
1.2555235601609824,0.30011999999999983
1.2303721212635257,0.30012000000000005
1.2315485851595718,0.3001200000000001
1.2401785700184291,0.3001199999999999
1.2476560701802146,0.3001200000000001
1.2557556211227334,0.30011999999999994
1.2300001560152172,0.3001199999999999
1.2395421924004002,0.3001199999999998
1.2453473598972238,0.30011999999999983
1.2535536198515778,0.30012
1.258565149793528,0.3001199999999999
1.231461497802164,0.3001199999999997
1.239946506512536,0.30012000000000005
1.2480032965842693,0.3001199999999999
1.2554258549079578,0.3001200000000001
1.2303905479011477,0.30012000000000016
1.2396325951511067,0.30012000000000016
1.2430480562802977,0.3001199999999999
1.249481957216253,0.3001199999999999
1.2584327249944784,0.30011999999999983
1.2294296978477268,0.30011999999999994
1.23962384832157,0.30012
1.245448520123934,0.30011999999999983
1.2571699215155612,0.30012000000000005
1.2268255471689453,0.30012
1.2305591682020345,0.30011999999999994
1.2462974889882767,0.3001200000000001
1.2485834482564595,0.3001200000000001
1.257820898898285,0.3001199999999998
1.229418067945713,0.30012
1.238972654495749,0.30012
1.248352660161878,0.30012000000000005
1.2559656132494852,0.30012
1.255752567384748,0.30012
1.2315853777983345,0.30011999999999994
1.2371739023000423,0.3001199999999998
1.2483997732784144,0.3001200000000001
1.248640079980749,0.30012
1.2291963212477064,0.30011999999999994
1.2466106554712764,0.3001199999999999
1.241467026790971,0.30012000000000005
1.248201181859498,0.30012000000000005
1.2594536746798355,0.30011999999999966
1.2308348998332097,0.30012000000000016
1.2518527436961029,0.30012000000000016
1.2508844557641232,0.30012000000000005
1.2600705734947135,0.3001199999999997
1.231924152894599,0.3001200000000001
1.237432531234199,0.30012000000000016
1.2405442207704516,0.30011999999999994
1.247144341358785,0.3001199999999998
1.2511450225500345,0.3001199999999999
1.2296704475775693,0.3001199999999998
1.2250509543137171,0.3001199999999999
1.2446050834391036,0.3001199999999998
1.2550352830818086,0.30012000000000005
1.2287909337868372,0.3001199999999999
1.228143830505459,0.30012000000000005
1.226753332914332,0.30012
1.2510698037166277,0.30011999999999983
1.256505660741786,0.30012000000000016
1.228004305668429,0.3001199999999999
1.2444340780661731,0.3001199999999999
1.2296054089479815,0.3001199999999998
1.2498640323851267,0.3001199999999999
1.2691234158472968,0.30012000000000016
1.2354629824630519,0.30011999999999994
1.2439600557399,0.30012000000000005
1.2504515629477657,0.30012000000000005
1.269343287925864,0.30012
1.235822157930219,0.30012
1.245368636853893,0.3001199999999999
1.2408551199562752,0.30011999999999994
1.2479720445264733,0.3001200000000001
1.2646748370559424,0.3001199999999999
1.2311744616400508,0.30012
1.2226443780579561,0.3001199999999999
1.2443570548977123,0.30012000000000005
1.2532988100453706,0.30011999999999994
1.2301250163441235,0.3001199999999999
1.2427097158051665,0.30012
1.2420707972476812,0.3001199999999998
1.2533028303733196,0.30011999999999994
1.2630806090476234,0.30012000000000016
1.2151839930807018,0.30011999999999983
1.2407941399617877,0.30012000000000005
1.2259736850066396,0.30011999999999983
1.2396684634724422,0.30011999999999983
1.1906000589198404,0.3001199999999999
1.2130165188741733,0.30011999999999994
1.2504075155056424,0.3001200000000001
1.2428942492409607,0.30012
1.2573121634729243,0.30011999999999994
1.2308098996359158,0.30012
1.2472771771776314,0.30011999999999994
1.2439283387119742,0.3001200000000001
1.252846065151148,0.30011999999999994
1.2574359609485743,0.30012000000000005
1.2232707639855052,0.3001199999999999
1.2273948864876407,0.3001199999999998
1.2422855182179389,0.3001751220348022
1.2501357019764512,0.3001199999999998
1.2257471163457492,0.30012
1.2373105590096065,0.30012
1.2135357370359572,0.3001199999999998
1.162918024866608,0.30012
1.1083926529478938,0.30011999999999994
1.2228595872319685,0.3001199999999998
1.191450849847898,0.30011999999999994
1.233237993999647,0.3001199999999999
1.2523645963568277,0.30012
1.232177203377685,0.3001199999999998
1.210533163371535,0.30011999999999994
1.25073794287826,0.30011999999999994
1.2335536945955048,0.30012000000000016
1.2461743076010012,0.3001200000000001
1.2278639059043146,0.3001200000000001
1.1404894658048153,0.3001199999999999
1.216192550419687,0.3001199999999999
1.1845628369975076,0.3001199999999999
1.2244027272226712,0.30012
1.2226317887953404,0.3001200000000001
1.268595639820715,0.3001199999999999
1.2303528106551753,0.30012000000000005
1.250043432849542,0.30012
1.111197395404115,0.3001199999999999
1.1758896360453794,0.30012
1.2266937906377187,0.30012000000000016
1.2458567004740484,0.3001199999999999
1.2498995154658377,0.30012000000000016
1.2088730783061303,0.30012000000000005
1.2651716478156556,0.3001199999999999
1.1585506823015155,0.3001199999999999
1.2246841562598831,0.30011999999999983
1.170238644739756,0.30011999999999994
1.2467871335018208,0.30011999999999983
1.169094974987487,0.3001200000000002
1.2221974377578093,0.30012
1.2555044712756904,0.30012
1.2282934017876208,0.30011999999999983
1.2529889246503303,0.30011999999999983
1.2035819736148847,0.3002004071953602
1.182246643446834,0.30011999999999994
1.1571492103406535,0.3001199999999999
1.228631892989713,0.3001199999999999
0.9946968661678002,0.3001199999999999
1.2012818162295624,0.3001199999999999
1.2026659815297271,0.30011999999999966
1.1388704306912394,0.30012716618232904
1.2674487327876054,0.30011999999999983
1.2303019992255573,0.3001199999999999
1.2852356112154042,0.3001199999999998
1.2192248462160633,0.30012
1.2023379265182241,0.3001200000000001
1.2626178901693388,0.3001199999999997
1.204249369231932,0.3001199999999999
1.1590528691761501,0.30011999999999983
1.1686595951846308,0.3001199999999997
1.2574074367974484,0.30011999999999994
1.1561702080529856,0.30012
1.1024276414399437,0.3001199999999999
1.0898782674188046,0.30470795619843083
1.0285667541646317,0.3001200000000001
1.258816542097157,0.30012
1.1767775670125902,0.30012000000000005
1.0947862506553905,0.30011999999999994
0.8741725669866671,0.3001199999999999
0.934395264277004,0.30011999999999983
1.0439565207590729,0.3001200000000001
0.8793716136634683,0.3001199999999999
1.0484744562269985,0.3001199999999998
1.0405000936373645,0.30011999999999983
1.00305515007874,0.3001199999999998
0.9113805073047514,0.3001199999999999
1.0161806080123286,0.3001199999999999
1.1120985024221501,0.3001199999999999
1.0779604602994766,0.3002347703565872
1.1393314430787218,0.30012000000000005
1.1634497153801189,0.30011999999999994
1.2239550298183473,0.30011999999999994
1.190342836077737,0.30012000000000005
0.8133830219160193,0.3001199999999999
1.074816709410106,0.3001199999999999
0.9631810635157356,0.30011999999999994
0.6088979984603745,0.3001199999999998
0.9193588773405392,0.3001200000000002
1.0915666239784785,0.3001779125505694
0.7423690456782304,0.30011999999999994
0.7426608359663573,0.3001199999999999
1.0283708001090242,0.3001199999999998
1.0507428340007459,0.30012
1.091960456024528,0.30012000000000005
1.1104650373862186,0.30011999999999966
0.7385751242456984,0.3003608926341646
0.9465283684786381,0.3001199999999999
1.1316502193204572,0.3001243383975889
1.2230376434816064,0.30011999999999983
1.163652146831649,0.3001199999999999
0.8604565375045379,0.30012
1.0893974080092361,0.30018646304040025
0.7996641804579391,0.30011999999999994
1.2676834233632506,0.3002479932670604
0.9202010694882112,0.3001199999999999
1.0627429788437868,0.30012
1.3022973851436257,0.30012
1.0421864206401619,0.30011999999999983
1.2555387683415353,0.3001199999999998
0.7959131026460108,0.30012000000000016
0.880535837806764,0.30011999999999994
0.9575236087046533,0.30011999999999983
0.725772900650906,0.30017821356961616
1.2696301296979213,0.30012
0.8584430922580228,0.30012000000000005
0.6224896703521667,0.3001199999999999
0.6553610700062656,0.30012000000000016
1.0360897258910156,0.30012
0.9478988944783834,0.30105140066704494
1.1078682607014843,0.3002715274848501
1.2980495860178578,0.3001200000000001
18979156257.46673,0.30012
1.0737585672388923,0.30011999999999983
0.910919108391617,0.30011999999999966
1.01021291665058,0.30012
0.8265333786967148,0.3001199999999999
0.5415358165358088,0.30011999999999983
0.6314824190976013,0.30412500272202936
0.8924035976380369,0.3021784698563009
0.5669814029215344,0.3001199999999998
0.826920424284764,0.3001200000000001
0.8447590300547616,0.30011999999999983
0.8005098368335715,0.30011999999999994
0.9603445423083786,0.3001199999999997
1.0689711652132736,0.3001200000000001
0.6057232274377451,0.3001199999999999
0.7133665660738091,0.30012000000000005
